model_key,model_label,model_kind,optimizer_step,sort_order,adapter,inference_steps,guidance,scheduler,timestep_spacing,prompt_index,prompt,content_prompt,seed,image_path,elapsed_seconds,peak_vram_gb,clip_full_cosine,clip_content_cosine,clip_teacher_image_cosine,pixel_mae,pixel_psnr_db,clip_reference_image_cosine,pixel_reference_mae,pixel_reference_psnr_db
student_002000,Student 2000-update,student,2000,2000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_002000,5,1.0,DDIMScheduler,trailing,3,"Chinese ink wash painting style, Sumi-e, a close-up head-and-shoulders portrait of exactly one contemporary young woman, clearly defined eyes and facial features, black ink brushwork, selective vermilion scarf, plain background","a close-up head-and-shoulders portrait of exactly one contemporary young woman, clearly defined eyes and facial features, black ink brushwork, selective vermilion scarf, plain background",2026,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_002000\prompt03_seed2026.png,0.5007684000302106,1.9156522750854492,0.268310546875,0.260009765625,0.8685135245323181,0.04448768496513367,22.31414993236828,0.7442233562469482,0.08101944625377655,17.957772739336598
student_002000,Student 2000-update,student,2000,2000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_002000,5,1.0,DDIMScheduler,trailing,4,"Chinese ink wash painting style, Sumi-e, a close-up head-and-shoulders portrait of exactly one elderly man wearing modern glasses, clearly defined face, expressive gray and black brushwork, plain background","a close-up head-and-shoulders portrait of exactly one elderly man wearing modern glasses, clearly defined face, expressive gray and black brushwork, plain background",42,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_002000\prompt04_seed42.png,0.4978601000038907,1.9156522750854492,0.353271484375,0.301025390625,0.9343377351760864,0.038587599992752075,25.195670420286355,0.9021224975585938,0.09398817270994186,16.899598321014807
student_002000,Student 2000-update,student,2000,2000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_002000,5,1.0,DDIMScheduler,trailing,4,"Chinese ink wash painting style, Sumi-e, a close-up head-and-shoulders portrait of exactly one elderly man wearing modern glasses, clearly defined face, expressive gray and black brushwork, plain background","a close-up head-and-shoulders portrait of exactly one elderly man wearing modern glasses, clearly defined face, expressive gray and black brushwork, plain background",123,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_002000\prompt04_seed123.png,0.5397754000150599,1.9156522750854492,0.384033203125,0.305908203125,0.8972659111022949,0.06366541981697083,19.173503673886277,0.9207784533500671,0.07717631012201309,18.269251830697865
student_002000,Student 2000-update,student,2000,2000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_002000,5,1.0,DDIMScheduler,trailing,4,"Chinese ink wash painting style, Sumi-e, a close-up head-and-shoulders portrait of exactly one elderly man wearing modern glasses, clearly defined face, expressive gray and black brushwork, plain background","a close-up head-and-shoulders portrait of exactly one elderly man wearing modern glasses, clearly defined face, expressive gray and black brushwork, plain background",2026,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_002000\prompt04_seed2026.png,0.5029550000326708,1.9156522750854492,0.31201171875,0.25732421875,0.8588919639587402,0.048917826265096664,21.894207972170943,0.7656162977218628,0.07521732896566391,18.634478361413574
student_002000,Student 2000-update,student,2000,2000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_002000,5,1.0,DDIMScheduler,trailing,5,"Chinese ink wash painting style, Sumi-e, the modern Toronto skyline centered on the CN Tower, clear skyscraper silhouettes, atmospheric gray ink washes, selective red and blue twilight accents, no mountains","the modern Toronto skyline centered on the CN Tower, clear skyscraper silhouettes, atmospheric gray ink washes, selective red and blue twilight accents, no mountains",42,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_002000\prompt05_seed42.png,0.5325562999933027,1.9156522750854492,0.38330078125,0.364501953125,0.9757746458053589,0.02644190937280655,28.44301028538721,0.9454131126403809,0.07336404174566269,21.142323273386445
student_002000,Student 2000-update,student,2000,2000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_002000,5,1.0,DDIMScheduler,trailing,5,"Chinese ink wash painting style, Sumi-e, the modern Toronto skyline centered on the CN Tower, clear skyscraper silhouettes, atmospheric gray ink washes, selective red and blue twilight accents, no mountains","the modern Toronto skyline centered on the CN Tower, clear skyscraper silhouettes, atmospheric gray ink washes, selective red and blue twilight accents, no mountains",123,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_002000\prompt05_seed123.png,0.49965779995545745,1.9156522750854492,0.3583984375,0.335205078125,0.9492006301879883,0.032669275999069214,28.129068165415333,0.908537745475769,0.08181185275316238,20.475207003536813
student_002000,Student 2000-update,student,2000,2000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_002000,5,1.0,DDIMScheduler,trailing,5,"Chinese ink wash painting style, Sumi-e, the modern Toronto skyline centered on the CN Tower, clear skyscraper silhouettes, atmospheric gray ink washes, selective red and blue twilight accents, no mountains","the modern Toronto skyline centered on the CN Tower, clear skyscraper silhouettes, atmospheric gray ink washes, selective red and blue twilight accents, no mountains",2026,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_002000\prompt05_seed2026.png,0.5422037999960594,1.9156522750854492,0.39111328125,0.37744140625,0.974321722984314,0.022578218951821327,28.93056226660667,0.951759397983551,0.04325573518872261,23.855978342479354
student_002000,Student 2000-update,student,2000,2000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_002000,5,1.0,DDIMScheduler,trailing,6,"Chinese ink wash painting style, Sumi-e, exactly one red ceramic teapot centered on a plain rice-paper background, complete object clearly visible, bold black outlines and selective vermilion color, no scenery","exactly one red ceramic teapot centered on a plain rice-paper background, complete object clearly visible, bold black outlines and selective vermilion color, no scenery",42,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_002000\prompt06_seed42.png,0.5023244000039995,1.9156522750854492,0.390380859375,0.394287109375,0.9680365324020386,0.03564300760626793,27.46663512246855,0.9248272180557251,0.06789833307266235,21.46026260741229
student_002000,Student 2000-update,student,2000,2000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_002000,5,1.0,DDIMScheduler,trailing,6,"Chinese ink wash painting style, Sumi-e, exactly one red ceramic teapot centered on a plain rice-paper background, complete object clearly visible, bold black outlines and selective vermilion color, no scenery","exactly one red ceramic teapot centered on a plain rice-paper background, complete object clearly visible, bold black outlines and selective vermilion color, no scenery",123,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_002000\prompt06_seed123.png,0.49641879997216165,1.9156522750854492,0.3603515625,0.341552734375,0.9382076859474182,0.054859887808561325,23.26690993315641,0.8579474091529846,0.09496385604143143,18.097432855484847
student_002000,Student 2000-update,student,2000,2000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_002000,5,1.0,DDIMScheduler,trailing,6,"Chinese ink wash painting style, Sumi-e, exactly one red ceramic teapot centered on a plain rice-paper background, complete object clearly visible, bold black outlines and selective vermilion color, no scenery","exactly one red ceramic teapot centered on a plain rice-paper background, complete object clearly visible, bold black outlines and selective vermilion color, no scenery",2026,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_002000\prompt06_seed2026.png,0.5248496999847703,1.9156522750854492,0.403564453125,0.373046875,0.9565903544425964,0.03676530346274376,23.768472785435044,0.9393969774246216,0.04001297429203987,22.172189917664223
student_002000,Student 2000-update,student,2000,2000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_002000,5,1.0,DDIMScheduler,trailing,7,"Chinese ink wash painting style, Sumi-e, exactly one modern red sneaker centered on a plain white background, complete product silhouette, expressive black ink outlines, selective red color, no scenery","exactly one modern red sneaker centered on a plain white background, complete product silhouette, expressive black ink outlines, selective red color, no scenery",42,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_002000\prompt07_seed42.png,0.5213593999505974,1.9156522750854492,0.330810546875,0.27783203125,0.906148374080658,0.03915239870548248,22.409923965624454,0.8165573477745056,0.08680766075849533,17.900908714246793
student_002000,Student 2000-update,student,2000,2000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_002000,5,1.0,DDIMScheduler,trailing,7,"Chinese ink wash painting style, Sumi-e, exactly one modern red sneaker centered on a plain white background, complete product silhouette, expressive black ink outlines, selective red color, no scenery","exactly one modern red sneaker centered on a plain white background, complete product silhouette, expressive black ink outlines, selective red color, no scenery",123,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_002000\prompt07_seed123.png,0.5005523000145331,1.9156522750854492,0.361328125,0.3115234375,0.8107967972755432,0.041740503162145615,23.626418372985235,0.808371901512146,0.08008400350809097,18.475445142407555
student_002000,Student 2000-update,student,2000,2000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_002000,5,1.0,DDIMScheduler,trailing,7,"Chinese ink wash painting style, Sumi-e, exactly one modern red sneaker centered on a plain white background, complete product silhouette, expressive black ink outlines, selective red color, no scenery","exactly one modern red sneaker centered on a plain white background, complete product silhouette, expressive black ink outlines, selective red color, no scenery",2026,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_002000\prompt07_seed2026.png,0.4957099999883212,1.9156522750854492,0.349365234375,0.29248046875,0.9121254682540894,0.040812183171510696,21.399819326093905,0.6997464895248413,0.08259626477956772,15.58007976941014
student_004000,Student 4000-update,student,4000,4000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_004000,5,1.0,DDIMScheduler,trailing,0,"Chinese ink wash painting style, Sumi-e, a close-up branch of bright yellow blossoms with dark gray leaves, selective golden color, bold flowing brushstrokes, plain rice-paper background","a close-up branch of bright yellow blossoms with dark gray leaves, selective golden color, bold flowing brushstrokes, plain rice-paper background",42,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_004000\prompt00_seed42.png,0.5023066999856383,1.9156522750854492,0.38671875,0.32275390625,0.9487900137901306,0.047128889709711075,22.16511883880086,0.9328559041023254,0.0578712522983551,20.390506301029482
student_004000,Student 4000-update,student,4000,4000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_004000,5,1.0,DDIMScheduler,trailing,0,"Chinese ink wash painting style, Sumi-e, a close-up branch of bright yellow blossoms with dark gray leaves, selective golden color, bold flowing brushstrokes, plain rice-paper background","a close-up branch of bright yellow blossoms with dark gray leaves, selective golden color, bold flowing brushstrokes, plain rice-paper background",123,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_004000\prompt00_seed123.png,0.5574544999981299,1.9156522750854492,0.346923828125,0.317626953125,0.9812017679214478,0.02935216575860977,26.217931565965337,0.9669005870819092,0.06446994096040726,20.864395546401965
student_004000,Student 4000-update,student,4000,4000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_004000,5,1.0,DDIMScheduler,trailing,0,"Chinese ink wash painting style, Sumi-e, a close-up branch of bright yellow blossoms with dark gray leaves, selective golden color, bold flowing brushstrokes, plain rice-paper background","a close-up branch of bright yellow blossoms with dark gray leaves, selective golden color, bold flowing brushstrokes, plain rice-paper background",2026,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_004000\prompt00_seed2026.png,0.4986957000219263,1.9156522750854492,0.364501953125,0.318359375,0.9619051218032837,0.029211608693003654,25.39198823508146,0.9612878561019897,0.05881651118397713,20.396086549399797
student_004000,Student 4000-update,student,4000,4000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_004000,5,1.0,DDIMScheduler,trailing,1,"Chinese ink wash painting style, Sumi-e, exactly one black cat shown in full-body side view, centered composition, bold flowing black brushstrokes, small amber eyes, plain rice-paper background","exactly one black cat shown in full-body side view, centered composition, bold flowing black brushstrokes, small amber eyes, plain rice-paper background",42,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_004000\prompt01_seed42.png,0.49769150000065565,1.9156522750854492,0.358642578125,0.346435546875,0.9590216279029846,0.03258036449551582,25.063038495817228,0.8754802346229553,0.08118746429681778,17.766063538170883
student_004000,Student 4000-update,student,4000,4000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_004000,5,1.0,DDIMScheduler,trailing,1,"Chinese ink wash painting style, Sumi-e, exactly one black cat shown in full-body side view, centered composition, bold flowing black brushstrokes, small amber eyes, plain rice-paper background","exactly one black cat shown in full-body side view, centered composition, bold flowing black brushstrokes, small amber eyes, plain rice-paper background",123,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_004000\prompt01_seed123.png,0.5257332000182942,1.9156522750854492,0.3515625,0.33154296875,0.8783278465270996,0.03409403935074806,24.671079184154987,0.9377925395965576,0.05624229833483696,20.126873530147456
student_004000,Student 4000-update,student,4000,4000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_004000,5,1.0,DDIMScheduler,trailing,1,"Chinese ink wash painting style, Sumi-e, exactly one black cat shown in full-body side view, centered composition, bold flowing black brushstrokes, small amber eyes, plain rice-paper background","exactly one black cat shown in full-body side view, centered composition, bold flowing black brushstrokes, small amber eyes, plain rice-paper background",2026,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_004000\prompt01_seed2026.png,0.5126583999954164,1.9156522750854492,0.369384765625,0.35595703125,0.9485650062561035,0.033021751791238785,24.351516595616367,0.9417023062705994,0.05170221999287605,20.59524553153174
student_004000,Student 4000-update,student,4000,4000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_004000,5,1.0,DDIMScheduler,trailing,2,"Chinese ink wash painting style, Sumi-e, exactly one small songbird perched on a simple branch, complete body clearly visible, gray ink brushwork with warm brown accents, plain background","exactly one small songbird perched on a simple branch, complete body clearly visible, gray ink brushwork with warm brown accents, plain background",42,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_004000\prompt02_seed42.png,0.5307556000188924,1.9156522750854492,0.310791015625,0.30126953125,0.8984953165054321,0.023598521947860718,25.881628536579537,0.851062536239624,0.038950271904468536,24.154256207487805
student_004000,Student 4000-update,student,4000,4000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_004000,5,1.0,DDIMScheduler,trailing,2,"Chinese ink wash painting style, Sumi-e, exactly one small songbird perched on a simple branch, complete body clearly visible, gray ink brushwork with warm brown accents, plain background","exactly one small songbird perched on a simple branch, complete body clearly visible, gray ink brushwork with warm brown accents, plain background",123,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_004000\prompt02_seed123.png,0.49975380004616454,1.9156522750854492,0.337646484375,0.315673828125,0.9217261075973511,0.02179054170846939,27.865187350542048,0.9345128536224365,0.03787962719798088,25.754434664203337
student_004000,Student 4000-update,student,4000,4000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_004000,5,1.0,DDIMScheduler,trailing,2,"Chinese ink wash painting style, Sumi-e, exactly one small songbird perched on a simple branch, complete body clearly visible, gray ink brushwork with warm brown accents, plain background","exactly one small songbird perched on a simple branch, complete body clearly visible, gray ink brushwork with warm brown accents, plain background",2026,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_004000\prompt02_seed2026.png,0.5483881999971345,1.9156522750854492,0.39794921875,0.379638671875,0.9230951070785522,0.030946433544158936,23.13493310124011,0.8965557813644409,0.044844549149274826,20.752985542513436
student_004000,Student 4000-update,student,4000,4000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_004000,5,1.0,DDIMScheduler,trailing,3,"Chinese ink wash painting style, Sumi-e, a close-up head-and-shoulders portrait of exactly one contemporary young woman, clearly defined eyes and facial features, black ink brushwork, selective vermilion scarf, plain background","a close-up head-and-shoulders portrait of exactly one contemporary young woman, clearly defined eyes and facial features, black ink brushwork, selective vermilion scarf, plain background",42,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_004000\prompt03_seed42.png,0.49929639999754727,1.9156522750854492,0.34326171875,0.315185546875,0.9708869457244873,0.03764348849654198,25.54006136522019,0.9288296699523926,0.07470346242189407,20.123337987100687
student_004000,Student 4000-update,student,4000,4000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_004000,5,1.0,DDIMScheduler,trailing,3,"Chinese ink wash painting style, Sumi-e, a close-up head-and-shoulders portrait of exactly one contemporary young woman, clearly defined eyes and facial features, black ink brushwork, selective vermilion scarf, plain background","a close-up head-and-shoulders portrait of exactly one contemporary young woman, clearly defined eyes and facial features, black ink brushwork, selective vermilion scarf, plain background",123,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_004000\prompt03_seed123.png,0.5202598999603651,1.9156522750854492,0.304443359375,0.271240234375,0.9415056109428406,0.05584751442074776,20.242984259191612,0.8759579062461853,0.08425690978765488,17.139288635974353
student_004000,Student 4000-update,student,4000,4000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_004000,5,1.0,DDIMScheduler,trailing,3,"Chinese ink wash painting style, Sumi-e, a close-up head-and-shoulders portrait of exactly one contemporary young woman, clearly defined eyes and facial features, black ink brushwork, selective vermilion scarf, plain background","a close-up head-and-shoulders portrait of exactly one contemporary young woman, clearly defined eyes and facial features, black ink brushwork, selective vermilion scarf, plain background",2026,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_004000\prompt03_seed2026.png,0.506491600011941,1.9156522750854492,0.30712890625,0.269775390625,0.8974297642707825,0.0432070791721344,21.98212581844603,0.7905557751655579,0.07968325167894363,17.973711992424153
student_004000,Student 4000-update,student,4000,4000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_004000,5,1.0,DDIMScheduler,trailing,4,"Chinese ink wash painting style, Sumi-e, a close-up head-and-shoulders portrait of exactly one elderly man wearing modern glasses, clearly defined face, expressive gray and black brushwork, plain background","a close-up head-and-shoulders portrait of exactly one elderly man wearing modern glasses, clearly defined face, expressive gray and black brushwork, plain background",42,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_004000\prompt04_seed42.png,0.5408470000256784,1.9156522750854492,0.338623046875,0.27734375,0.921055018901825,0.0389859713613987,25.181257496749936,0.8756711483001709,0.09611231833696365,16.805298009664913
student_004000,Student 4000-update,student,4000,4000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_004000,5,1.0,DDIMScheduler,trailing,4,"Chinese ink wash painting style, Sumi-e, a close-up head-and-shoulders portrait of exactly one elderly man wearing modern glasses, clearly defined face, expressive gray and black brushwork, plain background","a close-up head-and-shoulders portrait of exactly one elderly man wearing modern glasses, clearly defined face, expressive gray and black brushwork, plain background",123,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_004000\prompt04_seed123.png,0.5064417000394315,1.9156522750854492,0.3876953125,0.29833984375,0.8938959836959839,0.0607558935880661,19.71943601136755,0.9150429368019104,0.07357751578092575,18.663201991261133
student_004000,Student 4000-update,student,4000,4000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_004000,5,1.0,DDIMScheduler,trailing,4,"Chinese ink wash painting style, Sumi-e, a close-up head-and-shoulders portrait of exactly one elderly man wearing modern glasses, clearly defined face, expressive gray and black brushwork, plain background","a close-up head-and-shoulders portrait of exactly one elderly man wearing modern glasses, clearly defined face, expressive gray and black brushwork, plain background",2026,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_004000\prompt04_seed2026.png,0.5081065999693237,1.9156522750854492,0.3310546875,0.275146484375,0.874377429485321,0.04166683927178383,23.176358574469702,0.7769616842269897,0.07244523614645004,19.05550929668682
student_004000,Student 4000-update,student,4000,4000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_004000,5,1.0,DDIMScheduler,trailing,5,"Chinese ink wash painting style, Sumi-e, the modern Toronto skyline centered on the CN Tower, clear skyscraper silhouettes, atmospheric gray ink washes, selective red and blue twilight accents, no mountains","the modern Toronto skyline centered on the CN Tower, clear skyscraper silhouettes, atmospheric gray ink washes, selective red and blue twilight accents, no mountains",42,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_004000\prompt05_seed42.png,0.5233595000463538,1.9156522750854492,0.38427734375,0.36376953125,0.9859170913696289,0.02557963877916336,28.473403203136538,0.9474048018455505,0.07077372819185257,21.228807073853197
student_004000,Student 4000-update,student,4000,4000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_004000,5,1.0,DDIMScheduler,trailing,5,"Chinese ink wash painting style, Sumi-e, the modern Toronto skyline centered on the CN Tower, clear skyscraper silhouettes, atmospheric gray ink washes, selective red and blue twilight accents, no mountains","the modern Toronto skyline centered on the CN Tower, clear skyscraper silhouettes, atmospheric gray ink washes, selective red and blue twilight accents, no mountains",123,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_004000\prompt05_seed123.png,0.5153627000399865,1.9156522750854492,0.36083984375,0.326904296875,0.937617838382721,0.02962149679660797,28.354495089443933,0.9092057347297668,0.0782313272356987,20.58570002778817
student_004000,Student 4000-update,student,4000,4000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_004000,5,1.0,DDIMScheduler,trailing,5,"Chinese ink wash painting style, Sumi-e, the modern Toronto skyline centered on the CN Tower, clear skyscraper silhouettes, atmospheric gray ink washes, selective red and blue twilight accents, no mountains","the modern Toronto skyline centered on the CN Tower, clear skyscraper silhouettes, atmospheric gray ink washes, selective red and blue twilight accents, no mountains",2026,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_004000\prompt05_seed2026.png,0.532129300001543,1.9156522750854492,0.400390625,0.37939453125,0.9733170866966248,0.02148427627980709,28.999291209934675,0.9473231434822083,0.041850727051496506,23.930659433563658
student_004000,Student 4000-update,student,4000,4000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_004000,5,1.0,DDIMScheduler,trailing,6,"Chinese ink wash painting style, Sumi-e, exactly one red ceramic teapot centered on a plain rice-paper background, complete object clearly visible, bold black outlines and selective vermilion color, no scenery","exactly one red ceramic teapot centered on a plain rice-paper background, complete object clearly visible, bold black outlines and selective vermilion color, no scenery",42,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_004000\prompt06_seed42.png,0.5039766000118107,1.9156522750854492,0.407470703125,0.390869140625,0.9727948904037476,0.027997195720672607,27.12055950496473,0.9127501249313354,0.05725747346878052,21.514469773207075
student_004000,Student 4000-update,student,4000,4000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_004000,5,1.0,DDIMScheduler,trailing,6,"Chinese ink wash painting style, Sumi-e, exactly one red ceramic teapot centered on a plain rice-paper background, complete object clearly visible, bold black outlines and selective vermilion color, no scenery","exactly one red ceramic teapot centered on a plain rice-paper background, complete object clearly visible, bold black outlines and selective vermilion color, no scenery",123,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_004000\prompt06_seed123.png,0.5373074999661185,1.9156522750854492,0.356689453125,0.3193359375,0.8937722444534302,0.05103510245680809,22.807790803174377,0.8194115161895752,0.09013668447732925,17.98838523319607
student_004000,Student 4000-update,student,4000,4000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_004000,5,1.0,DDIMScheduler,trailing,6,"Chinese ink wash painting style, Sumi-e, exactly one red ceramic teapot centered on a plain rice-paper background, complete object clearly visible, bold black outlines and selective vermilion color, no scenery","exactly one red ceramic teapot centered on a plain rice-paper background, complete object clearly visible, bold black outlines and selective vermilion color, no scenery",2026,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_004000\prompt06_seed2026.png,0.4990445000003092,1.9156522750854492,0.39501953125,0.361572265625,0.9575908780097961,0.031057877466082573,24.09458962139604,0.9440960884094238,0.04356769844889641,22.06292444603472
student_004000,Student 4000-update,student,4000,4000,D:\AI\pixart_local_generation\models\distilled_students\student_10to5_teacher_step12000_trajectories_r4_train8000_g1_seed43\checkpoints\step_004000,5,1.0,DDIMScheduler,trailing,7,"Chinese ink wash painting style, Sumi-e, exactly one modern red sneaker centered on a plain white background, complete product silhouette, expressive black ink outlines, selective red color, no scenery","exactly one modern red sneaker centered on a plain white background, complete product silhouette, expressive black ink outlines, selective red color, no scenery",42,D:\AI\pixart_local_generation\outputs\distillation\student_10to5_teacher_step12000\evaluation_8prompts_3seeds\images\student_004000\prompt07_seed42.png,0.4978381000109948,1.9156522750854492,0.352294921875,0.287109375,0.9118247032165527,0.04074346646666527,21.74521304696556,0.8190603256225586,0.08365222811698914,17.641174907985523
